Datetime,air_temp,RH
2020-11-27 08:26,-9.49,55.2
2020-11-27 08:28,-9.54,54.51
2020-11-27 08:30,-9.53,55.93
2020-11-27 08:32,-9.54,57.24
2020-11-27 08:34,-9.55,56.52
2020-11-27 08:36,-9.54,54.48
2020-11-27 08:38,-9.51,58.28
2020-11-27 08:40,-9.51,57.08
2020-11-27 08:42,-9.46,56.0
2020-11-27 08:44,-9.46,54.45
2020-11-27 08:46,-9.4,55.47
2020-11-27 08:48,-9.31,55.05
2020-11-27 08:50,-9.23,53.82
2020-11-27 08:52,-9.09,54.74
2020-11-27 08:54,-8.98,54.65
2020-11-27 08:56,-8.95,54.37
2020-11-27 08:58,-8.92,53.8
2020-11-27 09:00,-8.88,53.93
2020-11-27 09:02,-8.89,55.32
2020-11-27 09:04,-8.9,55.7
2020-11-27 09:06,-8.9,53.99
2020-11-27 09:08,-8.87,55.43
2020-11-27 09:10,-8.84,55.22
2020-11-27 09:12,-8.72,55.09
2020-11-27 09:14,-8.62,55.46
2020-11-27 09:16,-8.52,55.67
2020-11-27 09:18,-8.41,55.19
2020-11-27 09:20,-8.3,54.7
2020-11-27 09:22,-8.14,54.38
2020-11-27 09:24,-8.05,54.38
2020-11-27 09:26,-7.94,53.41
2020-11-27 09:28,-7.82,53.17
2020-11-27 09:30,-7.77,52.91
2020-11-27 09:32,-7.74,52.66
2020-11-27 09:34,-7.66,51.99
2020-11-27 09:36,-7.61,51.27
2020-11-27 09:38,-7.51,50.97
2020-11-27 09:40,-7.41,51.48
2020-11-27 09:42,-7.29,51.06
2020-11-27 09:44,-7.2,50.45
2020-11-27 09:46,-7.2,50.29
2020-11-27 09:48,-7.15,50.13
2020-11-27 09:50,-7.17,50.23
2020-11-27 09:52,-7.13,50.49
2020-11-27 09:54,-7.09,50.52
2020-11-27 09:56,-7.05,49.91
2020-11-27 09:58,-6.97,50.14
2020-11-27 10:00,-6.89,49.87
2020-11-27 10:02,-6.86,50.08
2020-11-27 10:04,-6.81,49.38
2020-11-27 10:06,-6.79,48.9
2020-11-27 10:08,-6.75,50.22
2020-11-27 10:10,-6.59,49.68
2020-11-27 10:12,-6.56,49.29
2020-11-27 10:14,-6.43,49.41
2020-11-27 10:16,-6.42,48.99
2020-11-27 10:18,-6.41,49.17
2020-11-27 10:20,-6.35,48.68
2020-11-27 10:22,-6.36,49.14
2020-11-27 10:24,-6.32,48.34
2020-11-27 10:26,-6.29,48.93
2020-11-27 10:28,-6.18,49.53
2020-11-27 10:30,-6.08,48.2
2020-11-27 10:32,-6.07,48.82
2020-11-27 10:34,-6.09,48.56
2020-11-27 10:36,-6.06,49.1
2020-11-27 10:38,-6.06,48.44
2020-11-27 10:40,-5.96,49.05
2020-11-27 10:42,-5.87,48.54
2020-11-27 10:44,-5.78,48.07
2020-11-27 10:46,-5.69,48.33
2020-11-27 10:48,-5.45,48.48
2020-11-27 10:50,-5.26,46.53
2020-11-27 10:52,-5.22,46.82
2020-11-27 10:54,-5.13,46.07
2020-11-27 10:56,-5.07,46.64
2020-11-27 10:58,-4.89,46.78
2020-11-27 11:00,-4.7,46.02
2020-11-27 11:02,-4.51,45.64
2020-11-27 11:04,-4.46,44.53
2020-11-27 11:06,-4.52,45.76
2020-11-27 11:08,-4.65,44.09
2020-11-27 11:10,-4.78,44.89
2020-11-27 11:12,-4.94,44.87
2020-11-27 11:14,-5.04,45.44
2020-11-27 11:16,-5.07,45.39
2020-11-27 11:18,-5.08,45.82
2020-11-27 11:20,-4.99,46.17
2020-11-27 11:22,-4.95,45.23
2020-11-27 11:24,-4.89,45.28
2020-11-27 11:26,-4.96,44.58
2020-11-27 11:28,-4.98,45.9
